experiment_id,experiment_label,publication_status,source_workbook,source_row,source_column,host,host_type,plant_id,plant_number,treatment_class,isolate_1,isolate_2,mixture_ratio,total_dose_conidia_per_ml,component_dose_conidia_per_ml,condition_id,subsample_id,ordinal_score,raw_code
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,6,6,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P04,4,single,AMP155,,,10000,10000,E1_BTx398_AMP155_AMP170|AMP155|10000,1,1,111
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,6,6,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P04,4,single,AMP155,,,10000,10000,E1_BTx398_AMP155_AMP170|AMP155|10000,2,1,111
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,6,6,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P04,4,single,AMP155,,,10000,10000,E1_BTx398_AMP155_AMP170|AMP155|10000,3,1,111
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,6,7,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P04,4,single,AMP155,,,5000,5000,E1_BTx398_AMP155_AMP170|AMP155|5000,1,1,111
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,6,7,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P04,4,single,AMP155,,,5000,5000,E1_BTx398_AMP155_AMP170|AMP155|5000,2,1,111
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,6,7,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P04,4,single,AMP155,,,5000,5000,E1_BTx398_AMP155_AMP170|AMP155|5000,3,1,111
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,7,2,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P05,5,single,AMP155,,,1000000,1000000,E1_BTx398_AMP155_AMP170|AMP155|1000000,1,2,223
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,7,2,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P05,5,single,AMP155,,,1000000,1000000,E1_BTx398_AMP155_AMP170|AMP155|1000000,2,2,223
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,7,2,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P05,5,single,AMP155,,,1000000,1000000,E1_BTx398_AMP155_AMP170|AMP155|1000000,3,3,223
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,7,3,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P05,5,single,AMP155,,,500000,500000,E1_BTx398_AMP155_AMP170|AMP155|500000,1,2,222
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,7,3,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P05,5,single,AMP155,,,500000,500000,E1_BTx398_AMP155_AMP170|AMP155|500000,2,2,222
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,7,3,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P05,5,single,AMP155,,,500000,500000,E1_BTx398_AMP155_AMP170|AMP155|500000,3,2,222
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,7,4,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P05,5,single,AMP155,,,100000,100000,E1_BTx398_AMP155_AMP170|AMP155|100000,1,2,222
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,7,4,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P05,5,single,AMP155,,,100000,100000,E1_BTx398_AMP155_AMP170|AMP155|100000,2,2,222
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,7,4,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P05,5,single,AMP155,,,100000,100000,E1_BTx398_AMP155_AMP170|AMP155|100000,3,2,222
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,7,5,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P05,5,single,AMP155,,,50000,50000,E1_BTx398_AMP155_AMP170|AMP155|50000,1,2,221
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,7,5,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P05,5,single,AMP155,,,50000,50000,E1_BTx398_AMP155_AMP170|AMP155|50000,2,2,221
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,7,5,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P05,5,single,AMP155,,,50000,50000,E1_BTx398_AMP155_AMP170|AMP155|50000,3,1,221
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,7,6,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P05,5,single,AMP155,,,10000,10000,E1_BTx398_AMP155_AMP170|AMP155|10000,1,1,111
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,7,6,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P05,5,single,AMP155,,,10000,10000,E1_BTx398_AMP155_AMP170|AMP155|10000,2,1,111
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,7,6,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P05,5,single,AMP155,,,10000,10000,E1_BTx398_AMP155_AMP170|AMP155|10000,3,1,111
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,7,7,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P05,5,single,AMP155,,,5000,5000,E1_BTx398_AMP155_AMP170|AMP155|5000,1,1,111
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,7,7,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P05,5,single,AMP155,,,5000,5000,E1_BTx398_AMP155_AMP170|AMP155|5000,2,1,111
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,7,7,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P05,5,single,AMP155,,,5000,5000,E1_BTx398_AMP155_AMP170|AMP155|5000,3,1,111
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,8,2,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P06,6,single,AMP155,,,1000000,1000000,E1_BTx398_AMP155_AMP170|AMP155|1000000,1,2,233
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,8,2,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P06,6,single,AMP155,,,1000000,1000000,E1_BTx398_AMP155_AMP170|AMP155|1000000,2,3,233
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,8,2,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P06,6,single,AMP155,,,1000000,1000000,E1_BTx398_AMP155_AMP170|AMP155|1000000,3,3,233
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,8,3,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P06,6,single,AMP155,,,500000,500000,E1_BTx398_AMP155_AMP170|AMP155|500000,1,2,212
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,8,3,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P06,6,single,AMP155,,,500000,500000,E1_BTx398_AMP155_AMP170|AMP155|500000,2,1,212
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,8,3,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P06,6,single,AMP155,,,500000,500000,E1_BTx398_AMP155_AMP170|AMP155|500000,3,2,212
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,8,4,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P06,6,single,AMP155,,,100000,100000,E1_BTx398_AMP155_AMP170|AMP155|100000,1,2,223
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,8,4,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P06,6,single,AMP155,,,100000,100000,E1_BTx398_AMP155_AMP170|AMP155|100000,2,2,223
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,8,4,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P06,6,single,AMP155,,,100000,100000,E1_BTx398_AMP155_AMP170|AMP155|100000,3,3,223
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,8,5,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P06,6,single,AMP155,,,50000,50000,E1_BTx398_AMP155_AMP170|AMP155|50000,1,2,232
E1_BTx398_AMP155_AMP170,Experiment 1,published,source_workbook_A_experiments_1_2.xlsx,8,5,BTx398,sorghum,E1_BTx398_AMP155_AMP170_P06,6,single,AMP155,,,50000,50000,E1_BTx398_AMP155_AMP170|AMP155|50000,2,3,232
